"","grid","START","AFTER PRIMMARY EXTINCTIONS","AFTER SECONDARY EXTINCTIONS","FUTURE AFTER PRIMMARY EXTINCTIONS","FUTURE AFTER SECONDARY EXTINCTIONS"
"1073","3263",2210,0.502714932126697,0.00727934485896269,0.311640696608616,0.014647137150466
"1074","1177",1565,0.00447284345047923,0,0,0
"1075","4446",2562,0.00234192037470726,0,0,0
"1076","639",1641,0,0,0,0
"1077","3522",3145,0.159936406995231,0.00416351249053747,0.0102622576966933,0.00691244239631336
"1078","821",2660,0,0,0,0
"1079","4263",302,0,0,0,0
"1080","3931",2570,0.0342412451361868,0.00282030620467365,-0.00121212121212121,0.00282485875706215
"1081","3701",2400,0.209166666666667,0.0047418335089568,0.0735839068290101,0.00514285714285714
"1082","4269",3208,0.0430174563591022,0.00260586319218241,0.00457217504898759,0.00229658792650919
"1083","1344",2777,0.00468131076701476,0,0.00361794500723589,0
"1084","3756",2754,0.29520697167756,0.00309119010819165,0.0863049095607235,0.00339366515837104
"1085","732",1719,0.0058173356602676,0,0,0
"1086","565",1931,0,0,0,0
"1087","4434",1011,0.00494559841740851,0,0.0119284294234592,0
"1088","4599",138,0,0,0,0
"1089","2081",2850,0,0,0.00315789473684211,0
"1090","3401",3087,0.0113378684807256,0,0,0
"1091","4011",2367,0.0899873257287706,0,0.0190343546889508,0
"1092","2309",2074,0,0,0,0
"1093","3229",2434,0,0,0,0
"1094","2249",2489,0.0494174367215749,0.00126796280642434,0.011426153195091,0.00128424657534247
"1095","3436",2818,0.146557842441448,0,0.0374220374220374,0.00259179265658747
"1096","4036",2141,0.240074731433909,0.00368776889981561,0.0431832202344232,0.00386847195357834
"1097","568",2095,0,0,0,0
"1098","2199",2992,0.0381016042780749,0,0.00660180681028492,0
"1099","2541",2619,0.00190912562046583,0,0,0
"1100","4237",2615,0.0638623326959847,0.00122549019607843,0.0282208588957055,0.00126262626262626
"1101","2323",2981,0.0325394163032539,0.0013869625520111,0.0125,0.00105485232067511
"1102","1078",2486,0,0,0,0
"1103","1029",2471,0,0,0,0
"1104","1769",2726,0,0,0,0
"1105","2295",1350,0,0,0,0
"1106","4688",1773,0,0,0,0
"1107","1426",2841,0.00563181978176698,0,0,0
"1108","3918",2122,0.525918944392083,0.00497017892644135,0.227772227772228,0.00388098318240621
"1109","368",956,0,0,0,0
"1110","2336",2936,0.00102179836512262,0,0.0136379133992499,0
"1111","2147",2947,0.0176450627757041,0,0.0134715025906736,0
"1112","3890",2421,0.057001239157373,0.00525624178712221,0.028181417877587,0.00362483008608971
"1113","3084",2426,0.0156636438582028,0,0.0154941373534338,0.0025521054870268
"1114","545",1736,0,0,0,0
"1115","2093",2820,0.00106382978723404,0,0,0
"1116","1493",2674,0.0056095736724009,0,0.0120345994734863,0
"1117","3581",1988,0.161971830985915,0.00360144057623049,0.0313253012048193,0.00559701492537313
"1118","688",1738,0,0,0,0
"1119","4165",2686,0.0316455696202532,0,0,0
"1120","1971",2786,0,0,0,0
"1121","921",2416,0.00413907284768212,0,0,0
"1122","2657",2393,0.0288340994567489,0,0,0
"1123","2040",2562,0.00156128024980484,0,0.0125097732603597,0
"1124","3016",1874,0,0,0,0
"1125","3430",2164,0.535120147874307,0.00397614314115308,0.332335329341317,0.0179372197309417
"1126","3132",3222,0.101489757914339,0.00276338514680484,0.0117769310703152,0.00280406589554855
"1127","1518",1493,0.00468854655056932,0,0,0
"1128","3699",1965,0.297201017811705,0.00434467776973208,0.106181818181818,0.0048820179007323
"1129","286",853,0,0,0,0
"1130","2510",2870,0.0170731707317073,0.00141793690180787,0.0131345402910898,0.00143884892086331
"1131","3398",2735,0.0146252285191956,0,0.00779220779220779,0
"1132","2050",1257,0,0,0,0
"1133","2368",1080,0,0,0,0
"1134","4570",2029,0.201577131591917,0.00864197530864197,0.0136986301369863,0.00883838383838384
"1135","2441",2817,0.058217962371317,0.00113079532604599,0.029811320754717,0.00116686114352392
"1136","1896",2887,0,0,0,0
"1137","3193",2593,0.166602391052835,0.002776492364646,0.00232018561484919,0.0027906976744186
"1138","4349",1682,0,0,0,0
"1139","2466",2739,0.00109529025191676,0,0,0
"1140","3601",2079,0.101010101010101,0.00267522739432852,0.0359442060085837,0.00278241513633834
"1141","4298",2526,0.165874901029295,0.00142382534409112,0.0370722433460076,0.00148075024679171
"1142","2909",3120,0.0304487179487179,0.00132231404958678,-0.00132406487917908,0.00132231404958678
"1143","4517",2129,0.171441991545326,0.00736961451247166,0.0725299828669332,0.00800492610837438
"1144","3769",2261,0.151260504201681,0,0.0385617509119333,0
"1145","1703",2601,0.0069204152249135,0,0,0
"1146","2306",1568,0.228954081632653,0.00992555831265509,0.157059314954052,0.0118929633300297
"1147","1712",2592,0.00655864197530864,0,0.00699029126213592,0
"1148","2261",2966,0.0445043830074174,0,0,0
"1149","4455",153,0,0,0,0
"1150","4151",1759,0,0,0,0
"1151","931",1027,0,0,0,0
"1152","113",3,0,0,0,0
"1153","1423",2733,0.00548847420417124,0,0,0
"1154","4287",2713,0.0622926649465536,0,0.027122641509434,0
"1155","309",522,0,0,0,0
"1156","2404",2606,0.00115118956254797,0,0,0
"1157","2536",2763,0.00144770177343467,0,0,0
"1158","3801",2199,0.392905866302865,0.00449438202247191,0.127915726109857,0.00517687661777394
"1159","2488",1396,0.52865329512894,0.0197568389057751,0.296124031007752,0.0220264317180617
"1160","3328",1470,0,0,0,0
"1161","2663",1944,0.0344650205761317,0.00159829515183804,-0.0016008537886873,0.00159829515183804
"1162","3447",2967,0.0586450960566229,0.00107411385606874,-0.0010752688172043,0.00107411385606874
"1163","1174",1247,0.00561347233360064,0,0.0201612903225806,0
"1164","898",2200,0,0,0,0
"1165","662",2154,0,0,0,0
"1166","3721",2198,0.08098271155596,0,0.0128712871287129,0
"1167","268",1341,0,0,0,0
"1168","4332",2676,0.0272795216741405,0,0.00153668843641952,0
"1169","694",1761,0,0,0,0
"1170","404",1138,0,0,0,0
"1171","895",2099,0,0,0,0
"1172","1262",2618,0,0,0,0
"1173","2065",956,0,0,0,0
"1174","4059",3100,0.00548387096774194,0,0.0129743756081739,0.000985869208018403
"1175","4699",1357,0.00442151805453206,0,0,0
"1176","2837",3133,0.030003191828918,0.00131622244159263,-0.00131795716639209,0.00131622244159263
"1177","3716",1916,0.0803757828810021,0,0.00681044267877412,0
"1178","1602",2568,0,0,0,0
"1179","2985",2968,0.0165094339622642,0.0013703323055841,-0.00137221269296741,0.0013703323055841
"1180","3807",2612,0.359494640122511,0.00358637178720861,0.0551889622075585,0.00380952380952381
"1181","4412",469,0,0,0,0
"1182","328",1069,0,0,0,0
"1183","244",1306,0,0,0,0
"1184","4302",1004,0.00597609561752988,0,0,0
"1185","1592",1746,0.0383734249713631,0,0,0
"1186","878",1472,0,0,0,0
"1187","4068",2324,0.146299483648881,0,0.0498991935483871,0
"1188","1453",2079,0.0673400673400673,0.00309437854564208,0.0289705121572685,0.0026638252530634
"1189","3254",1800,0.176666666666667,0.00472334682860999,0.0677966101694915,0.00509090909090909
"1190","3160",2262,0.002210433244916,0,0,0
"1191","1167",1311,0,0,0,0
"1192","2290",569,0.0351493848857645,0,0,0
"1193","3164",2215,0,0,0,0
"1194","4135",3058,0.143557880967953,0.00229095074455899,0.0145426712590892,0.00233009708737864
"1195","3113",2439,0.115211152111521,0,0.0315106580166821,0
"1196","4623",2049,0.0517325524646169,0,0.0751415337107566,0.00111296605453534
"1197","4709",494,0,0,0,0
"1198","1558",2947,0.00475059382422803,0,0,0
"1199","4340",2474,0.0161681487469685,0,0.00698438783894823,0
"1200","1464",2612,0,0,0,0
"1201","1792",1075,0,0,0,0
"1202","3301",2540,0.00118110236220472,0,0,0
"1203","2212",2800,0.00107142857142857,0,0.00357525920629246,0
"1204","1972",2779,0.00359841669665347,0,0.0137233658360419,0
"1205","3643",1976,0.286943319838057,0.0063875088715401,0.0785714285714286,0.00697674418604651
"1206","3393",2592,0.00154320987654321,0,0,0
"1207","3228",2345,0.014498933901919,0,0,0
"1208","3014",1818,0,0,0,0
"1209","2908",3076,0.00390117035110533,0,0.0133812010443864,0.00132318888521336
"1210","1195",2576,0,0,0,0
"1211","392",1735,0,0,0,0
"1212","3638",2334,0,0,0,0
"1213","4611",1762,0.00340522133938706,0,0,0
"1214","1976",2490,0.00160642570281125,0,0,0
"1215","2994",2833,0.000705965407695023,0,0,0
"1216","1977",2513,0.0198965380023876,0,0,0
"1217","2036",2596,0.00154083204930663,0,0,0
"1218","1568",2697,0.00630329996292176,0,0,0
"1219","2478",723,0.0567081604426003,0,0,0
"1220","2914",3113,0.0279473176999679,0.00330469266358229,-0.0023209549071618,0.00330797221303341
"1221","4280",1777,0.0557118739448509,0.00953516090584029,0.00240673886883273,0.00180940892641737
"1222","3349",2242,0.268956289027654,0.0036607687614399,0.131047152480098,0.00422832980972516
"1223","2116",349,0,0,0,0
"1224","2398",2780,0.00107913669064748,0,0,0
"1225","3737",2990,0.0287625418060201,0,0.0134297520661157,0
"1226","1556",3086,0.00356448476992871,0,0,0
"1227","4622",2173,0.122411412793373,0.00157315154693235,0.0451680672268908,0.0088008800880088
"1228","3055",2169,0.0594744121715076,0.00147058823529412,0.00638193421698576,0.00148221343873518
"1229","167",89,0,0,0,0
"1230","51",21,0,0,0,0
"1231","2192",2600,0.04,0.000801282051282051,0.0112269446672013,0.0008110300081103
"1232","3827",2451,0.171358629130967,0.0068931560807484,0.00396628656420426,0.00696864111498258
"1233","2055",1664,0.0540865384615385,0.00381194409148666,-0.0038265306122449,0.00381194409148666
"1234","4493",2761,0.172763491488591,0.00437828371278459,0.0325417766051011,0.00454545454545455
"1235","1799",1528,0,0,0.00654450261780105,0
"1236","2539",2826,0.00176928520877565,0,0,0
"1237","1817",2604,0.10099846390169,0.00341734301580521,0.0218602657522503,0.0035056967572305
"1238","680",1652,0,0,0.00605326876513317,0
"1239","1623",2935,0,0,0,0
"1240","4410",2385,0.0167714884696017,0,0,0
"1241","1369",1368,0,0,0,0
"1242","339",670,0,0,0,0
"1243","1033",2664,0,0,0,0
"1244","1046",1506,0,0,0,0
"1245","4224",3040,0.00197368421052632,0,0,0
"1246","3317",2546,0.0145326001571092,0,0,0
"1247","3358",2375,0.155789473684211,0.00548628428927681,0.00651955867602808,0.00555275113579
"1248","2127",2464,0.0491071428571429,0.000853606487409304,-0.000854335753951303,0.000853606487409304
"1249","3339",1929,0.896319336443753,0.015,0.248730964467005,0.0135135135135135
"1250","2666",2255,0.0337028824833703,0.0018357044515833,-0.00183908045977011,0.0018357044515833
"1251","2998",2745,0.0469945355191257,0.00344036697247706,0.00767165324127349,0.00347893312717433
"1252","1238",1263,0,0,0,0
"1253","2374",2315,0.0336933045356371,0.00134108180599017,0.00671441360787824,0.00135196034249662
"1254","2656",2286,0.0559930008748906,0,0.0166821130676552,0
"1255","2318",2861,0.0863334498427123,0.000765110941086458,0.00421133231240429,0.000768935024990388
"1256","781",1477,0.0473933649289099,0,0,0
"1257","2274",2907,0.00103199174406605,0,0,0
"1258","3470",2054,0,0,0,0
"1259","737",1745,0,0,0,0
"1260","4374",2143,0.14699020065329,0.00164113785557987,0.0750684931506849,0.00177725118483412
"1261","2436",2288,0.00262237762237762,0,0,0
"1262","3726",2322,0.0434969853574505,0.00225123818099955,0.0103790613718412,0.00227998176014592
"1263","2792",1252,0.0950479233226837,0.00353045013239188,0.0186005314437555,0.00541516245487365
"1264","3257",1823,0.143719144267691,0.00576553491351698,0.0650773195876289,0.0062026188835286
"1265","799",2141,0,0,0,0
"1266","2850",2772,0.0277777777777778,0.00111317254174397,-0.00111441307578009,0.00111317254174397
"1267","958",2170,0,0,0,0
"1268","3696",2006,0.0408773678963111,0,0.00207900207900208,0
"1269","2001",1577,0.100190234622701,0,0.0133897110641297,0
"1270","4425",2372,0.0215008431703204,0,0,0
"1271","3423",2235,0.0859060402684564,0,0.0190895741556534,0
"1272","2647",1840,0.11304347826087,0.00367647058823529,0.0129151291512915,0.00623052959501558
"1273","2009",2473,0.00283057015770319,0,0,0
"1274","3233",2208,0.0167572463768116,0,0,0
"1275","2906",2906,0.0172057811424639,0.00140056022408964,-0.00140252454417952,0.00140056022408964
"1276","1158",2850,0,0,0,0
"1277","3172",1646,0.074726609963548,0,0.0203545633617859,0
"1278","327",829,0,0,0,0
"1279","2247",1434,0,0,0,0
"1280","2286",1817,0,0,0,0
"1281","849",2159,0,0,0,0
"1282","3577",2114,0.295175023651845,0.00604026845637584,0.0283592167454423,0.00625434329395414
"1283","4161",3064,0.0685378590078329,0.00140154169586545,0.00842105263157895,0
"1284","3088",2069,0.0101498308361527,0,0.01611328125,0
"1285","1463",2568,0,0,0,0
"1286","3576",2069,0.302078298695022,0.00623268698060942,0.00627177700348432,0.00631136044880785
"1287","2582",1952,0.0712090163934426,0.00165471594043023,0.0160220994475138,0.00168444693992139
"1288","697",2345,0,0,0,0
"1289","69",30,0,0,0,0
"1290","19",3,0,0,0,0
"1291","2660",2293,0.044047099869167,0,0.0072992700729927,0
"1292","4457",1526,0.00393184796854522,0,0,0
"1293","1367",1322,0,0,0.0196671709531014,0
"1294","25",3,0,0,0,0
"1295","2875",1884,0.581740976645435,0.0114213197969543,0.313222079589217,0.0205607476635514
"1296","729",1438,0,0,0,0
"1297","742",1969,0,0,0,0
"1298","719",2638,0,0,0,0
"1299","2794",1124,0.146797153024911,0.00625651720542232,0.0514165792235047,0.00663716814159292
"1300","4661",999,0.002002002002002,0,0,0
"1301","4113",2911,0.058055650979045,0.00145878920495988,0.00949598246895544,0.00147492625368732
"1302","1829",2876,0.0173852573018081,0,0.0145081387119604,0
"1303","2744",2188,0.273308957952468,0.00943396226415094,0.128253968253968,0.010924981791697
"1304","558",1987,0,0,0,0
"1305","868",2392,0,0,0,0
"1306","2327",3000,0.00366666666666667,0,0,0
"1307","1910",2515,0.00159045725646123,0,0,0
"1308","3011",2044,0.00244618395303327,0,0,0
"1309","1535",2614,0,0,0,0
"1310","3630",2478,0.0129136400322841,0,0,0
"1311","3311",2360,0.00169491525423729,0,0,0
"1312","1459",2393,0,0,0,0
"1313","3916",2354,0.320730671197961,0.00687929956222639,0.0459697732997481,0.00726072607260726
"1314","3130",3069,0.0971000325839036,0.00288704438830747,0.011943539630836,0.00293040293040293
"1315","1015",2192,0,0,0,0
"1316","1153",2641,0,0,0,0
"1317","1478",2867,0,0,0,0
"1318","2693",2784,0.0014367816091954,0,0,0
"1319","4430",2233,0.0125391849529781,0,0.0131519274376417,0
"1320","4740",566,0,0,0,0
"1321","314",1138,0,0,0,0
"1322","2984",3039,0.00361961171437973,0,0.0128797886393659,0.00133824021411843
"1323","4553",2132,0.0234521575984991,0,0.0115273775216138,0
"1324","1409",2813,0,0,0,0
"1325","425",1694,0,0,0,0
"1326","3813",2495,0.105811623246493,0,0.00627521290900941,0
"1327","204",776,0,0,0,0
"1328","4223",3104,0.0286726804123711,0.00132669983416252,0.0116240451677184,0.00134408602150538
"1329","726",1013,0,0,0,0
"1330","1476",2883,0,0,0,0
"1331","653",1944,0,0,0,0
"1332","3773",2577,0.145518044237485,0,0.0290644868301544,0
"1333","3841",3036,0.0632411067193676,0.00246132208157525,0.0088121254846669,0.00248933143669986
"1334","356",1876,0,0,0,0
"1335","2923",2581,0.0530802014722976,0.00327332242225859,0.0123152709359606,0.00332502078137988
"1336","4205",2395,0.0630480167014614,0,0.0115864527629234,0
"1337","3191",2389,0.184177480117204,0.00307850179579271,0.0169840452907874,0.0031413612565445
"1338","641",1685,0,0,0,0
"1339","1446",1439,0,0,0,0
"1340","3639",2508,0,0,0,0
"1341","3137",2705,0.00369685767097967,0,0.0152133580705009,0.00150715900527506
"1342","4687",1900,0.00157894736842105,0,0,0
"1343","1007",2184,0,0,0,0
"1344","3987",2579,0.0143466459868166,0,0.0035405192761605,0
"1345","2851",2563,0.0148263753413968,0,0,0
"1346","1720",705,0,0,0,0
"1347","4240",2851,0.0733076113644335,0,0.0768357305071915,0.001640016400164
"1348","3214",2835,0.0317460317460317,0.00145719489981785,0.00510762495439621,0.0011001100110011
"1349","201",574,0,0,0,0
"1350","3751",2062,0.236178467507275,0.00380952380952381,0.11408540471638,0.00431654676258993
"1351","35",2,0,0,0,0
"1352","955",2153,0,0,0,0
"1353","162",78,0,0,0,0
"1354","859",2137,0,0,0,0
"1355","2868",1338,0.162929745889387,0.00625,0.045822102425876,0.00659133709981168
"1356","1236",1434,0,0,0,0
"1357","415",862,0,0,0,0
"1358","13",2,0,0,0,0
"1359","4098",2139,0.102384291725105,0,0.03125,0
"1360","1752",2673,0,0,0,0
"1361","1474",2831,0.00353232073472271,0,0,0
"1362","300",667,0,0,0,0
"1363","3547",2334,0,0,0,0
"1364","2893",2285,0.0442013129102845,0,0.00686813186813187,0
"1365","2814",2122,0.0442978322337418,0,0.00739644970414201,0
"1366","1233",1661,0,0,0.0174593618302228,0
"1367","2023",2897,0,0,0.00345184673800483,0
"1368","4402",1160,0.00172413793103448,0,0,0
"1369","4069",2447,0.126277073968124,0,0.019176800748363,0
"1370","2723",1864,0.0729613733905579,0.00347222222222222,-0.00348432055749129,0.00347222222222222
"1371","52",9,0,0,0,0
"1372","1939",1681,0.124330755502677,0,0.0489130434782609,0.00357142857142857
"1373","2485",1268,0,0,0,0
"1374","1133",2439,0,0,0,0
"1375","3343",2159,0.10699397869384,0,0.0233402489626556,0.00318640467339352
"1376","1681",2666,0,0,0,0
"1377","3337",1728,0.254050925925926,0.00543056633048875,0.0452418096723869,0.00571895424836601
"1378","643",1652,0,0,0,0
"1379","1553",2943,0,0,0,0
"1380","2752",3096,0,0,0,0
"1381","689",1718,0,0,0,0
"1382","1835",2908,0,0,0,0
"1383","1981",2495,0.00160320641282565,0,0,0
"1384","1488",2985,0.00469011725293132,0,0,0
"1385","3575",1957,0,0,0.0143076136944302,0
"1386","2580",2104,0.0522813688212928,0.00150451354062187,0.0060271220492215,0.00151591712986357
"1387","4115",3055,0.0160392798690671,0,0,0
"1388","1629",3068,0,0,0,0
"1389","794",1945,0,0,0,0
"1390","827",940,0,0,0,0
"1391","1466",2803,0,0,0,0
"1392","1517",1543,0,0,0,0
"1393","4580",2625,0.0102857142857143,0,0.0100076982294072,0
"1394","4206",2553,0.0834312573443008,0,0.0200854700854701,0.00174443959877889
"1395","2103",2320,0.00775862068965517,0,0,0
"1396","2002",1558,0.058408215661104,0,0.0456714383094751,0
"1397","1317",1970,0.0350253807106599,0,0,0
"1398","3650",2282,0.17703768624014,0.00319488817891374,0.047542735042735,0.00336511497476164
"1399","2332",2811,0.00498043400924938,0,0.000715051841258491,0
"1400","956",2146,0,0,0,0
"1401","2967",2213,0.0881156800723,0,0.0218037661050545,0
"1402","4488",1189,0.151387720773759,0.0138751238850347,-0.00301507537688442,0.0140280561122244
"1403","2805",2199,0.10550250113688,0,0.0249110320284698,0.00573514077163712
"1404","1735",1606,0.0217932752179328,0,0.0184595798854233,0
"1405","812",2211,0,0,0,0
"1406","2151",2803,0.00463788797716732,0,0,0
"1407","3727",2449,0.0400163331972234,0.00340280731603573,0.00128040973111396,0.00341880341880342
"1408","4467",2436,0.0172413793103448,0,0,0
"1409","4157",1297,0.151888974556669,0,0.0690909090909091,0
"1410","891",1893,0.00581088219756999,0,0,0
"1411","1324",2520,0,0,0,0
"1412","2584",2214,0.0356820234869015,0.00140515222482436,-0.00140712945590994,0.00140515222482436
"1413","2184",1519,0,0,0,0
"1414","2495",2077,0,0,0,0
"1415","4453",1644,0,0,0,0
"1416","2490",1212,0,0,0,0
"1417","1207",2496,0,0,0,0
"1418","1122",2058,0.0199222546161322,0,0.0163609320773426,0
"1419","4629",2065,0.0997578692493947,0.00107584722969338,0.016693591814755,0.00109529025191676
"1420","2612",2869,0.00139421401185082,0,0,0
"1421","2645",1905,0.112335958005249,0.0065050266114725,0.0160714285714286,0.00665456745311555
"1422","3213",2815,0.00426287744227353,0,0.013913663931502,0.00144717800289436
"1423","3022",1266,0.0173775671406003,0,0,0
"1424","2161",2250,0,0,0,0
"1425","1531",2447,0,0,0,0
"1426","3817",2366,0.0426880811496196,0,0.0119205298013245,0
"1427","4577",1950,0.0317948717948718,0,0.0301906779661017,0
"1428","806",2122,0,0,0,0
"1429","4721",17,0,0,0,0
"1430","1063",2143,0.0191320578628091,0,0.0156993339676499,0
"1431","646",2109,0,0,0,0
"1432","1354",2794,0.00536864710093057,0,0,0
"1433","3993",2751,0.0159941839331152,0.00147765053564832,0.0125786163522013,0.00337204945672537
"1434","4040",2559,0.239546697928878,0.00719424460431655,0.0170807453416149,0.00737230121116377
"1435","73",17,0,0,0,0
"1436","993",1358,0.024300441826215,0,0,0
"1437","305",615,0,0,0,0
"1438","2513",2778,0.0935925125989921,0.00119142176330421,-0.00119284294234592,0.00119142176330421
"1439","2159",2511,0.0230983671843887,0,0.000815328169588259,0
"1440","11",3,0,0,0,0
"1441","2407",2623,0.00152497140678612,0,0,0
"1442","1828",2897,0.00310666206420435,0,0,0
"1443","31",21,0,0,0,0
"1444","3499",1877,0.285562067128396,0.00447427293064877,0.0322097378277154,0.00464396284829721
"1445","367",1230,0,0,0,0
"1446","4075",2984,0.281836461126005,0,0.0942603826411573,0
"1447","3378",2870,0.0289198606271777,0.00143523501973448,-0.00143729787998563,0.00143523501973448
"1448","2248",2523,0.0321046373365042,0.00122850122850123,-0.001230012300123,0.00122850122850123
"1449","1988",1129,0,0,0,0
"1450","2790",1533,0.0887149380300065,0,0.0143163922691482,0.00290486564996369
"1451","3891",2546,0.156323644933229,0.00651769087523277,0.007029053420806,0.00660689004247286
"1452","3326",3083,0,0,0,0
"1453","4155",2107,0.107261509254865,0,0.0563530037214248,0
"1454","1075",2511,0,0,0,0
"1455","4736",833,0.00240096038415366,0,0,0
"1456","2250",2476,0.052907915993538,0.00127931769722815,-0.00128095644748079,0.00127931769722815
"1457","1871",1597,0.0050093926111459,0,0,0
"1458","458",1145,0,0,0,0
"1459","322",1740,0,0,0,0
"1460","4229",3180,0.0283018867924528,0.00129449838187702,0.00486066104990279,0.000976880494952784
"1461","1542",2774,0,0,0.00324441240086518,0
"1462","699",2077,0,0,0,0
"1463","4395",2208,0.00135869565217391,0,0.0140589569160998,0
"1464","919",2433,0,0,0,0
"1465","2415",534,0.0337078651685393,0,0,0
"1466","4586",1982,0.143794147325933,0.00117855038302887,0.0554572271386431,0.00874453466583385
"1467","3670",2514,0.0548926014319809,0.00126262626262626,0.00547829751369574,0.00338983050847458
"1468","210",597,0,0,0,0
"1469","4128",2719,0.0533284295696947,0,0.0101010101010101,0
"1470","1030",2558,0.00430023455824863,0,0.0137416568511975,0
"1471","564",1908,0,0,0,0
"1472","2687",2887,0.0148943540006928,0.00140646976090014,0.0119718309859155,0.00142551674982181
"1473","3821",3222,0.138112973308504,0,0.0219661505221462,0
"1474","409",1366,0,0,0,0
"1475","3565",2579,0,0,0,0
"1476","1839",2785,0,0,0,0
"1477","2457",2978,0,0,0,0
"1478","4546",2238,0.00134048257372654,0,0.00894854586129754,0
"1479","4167",2917,0.0562221460404525,0.00145296040682891,0.00909421607857403,0.00146842878120411
"1480","3968",3007,0.216162287994679,0.00254560882477726,0.050191407911527,0.00268696820420958
"1481","651",2050,0,0,0,0
"1482","2954",1971,0.240487062404871,0.0113560454241817,0.122972972972973,0.0130970724191063
"1483","2160",2358,0,0,0,0
"1484","3149",2566,0.0510522213561964,0.00328542094455852,0.00288421920065925,0.00330578512396694
"1485","1692",2920,0.00376712328767123,0,0,0
"1486","2633",683,0,0,0,0
"1487","4061",2869,0.00557685604740328,0,0,0
"1488","3930",2746,0.0345957756737072,0.002640513013957,0.00491679273827534,0.00266058532877233
"1489","1727",1284,0,0,0,0
"1490","3189",2313,0.178988326848249,0.00315955766192733,0.0417326994189118,0.00330760749724366
"1491","1275",2862,0,0,0,0
"1492","1620",2963,0,0,0.00337495781302734,0
"1493","596",1458,0,0,0,0
"1494","1635",2716,0.00515463917525773,0,0.0155440414507772,0
"1495","2864",1670,0,0,0,0
"1496","1070",2285,0,0,0,0
"1497","2556",625,0,0,0,0
"1498","1898",2979,0.017455521987244,0,0,0
"1499","1785",2033,0.00787014264633546,0,0,0
"1500","953",2190,0,0,0,0
"1501","2661",2252,0.0817051509769094,0.00145067698259188,0.00532687651331719,0.00146056475170399
"1502","1404",2791,0,0,0,0
"1503","2844",2873,0.00104420466411417,0,0,0
"1504","4552",1772,0.00169300225733634,0,0.0107405313736574,0
"1505","675",1033,0,0,0,0
"1506","2781",1986,0,0,0,0
"1507","4122",3605,0.0133148404993065,0,0.0118077031206073,0.00170697012802276
"1508","2128",2366,0.0617075232459848,0.000900900900900901,0.00631199278629396,0.000907441016333938
"1509","3286",3383,0.0532072125332545,0.000936621916952857,0.0090625,0.000946073793755913
"1510","855",2097,0,0,0,0
"1511","330",968,0,0,0,0
"1512","3062",3161,0.0465042708003796,0.00099535500995355,0.0109598140152773,0.0010073875083949
"1513","2573",2180,0.0509174311926606,0,0,0
"1514","2592",2901,0.0031023784901758,0,0,0
"1515","3779",2419,0.0388590326581232,0.00387096774193548,0,0.0038860103626943
"1516","3485",2820,0,0,0,0
"1517","946",2038,0,0,0,0
"1518","2305",1845,0.154471544715447,0.0115384615384615,0.0518806744487678,0.012311901504788
"1519","4248",2776,0.0136887608069164,0,0,0
"1520","1062",2083,0.0043206913106097,0,0,0
"1521","2747",2898,0.0507246376811594,0.00109051254089422,0.00946142649199418,0.00110213078618663
"1522","2357",1135,0,0,0,0
"1523","1119",1650,0.0242424242424242,0,0.0192546583850932,0
"1524","4327",3188,0.000941028858218319,0,0,0
"1525","115",43,0,0,0,0
"1526","1027",2545,0,0,0,0
"1527","4307",2261,0.0411322423706325,0,0.00138376383763838,0
"1528","184",690,0,0,0,0
"1529","2770",2816,0.00142045454545455,0,0,0
"1530","967",2349,0,0,0,0
"1531","3483",2834,0.0137614678899083,0,0,0
"1532","1441",1601,0,0,0,0
"1533","3255",1750,0.368571428571429,0.00633484162895928,0.102914389799636,0.00710659898477157
"1534","89",1,0,0,0,0
"1535","1294",2214,0,0,0,0
"1536","2776",2608,0,0,0,0
"1537","2234",1334,0,0,0,0
"1538","2946",1555,0.0913183279742765,0,0.0113234253361642,0.00286327845382963
"1539","1804",1330,0.0428571428571429,0,0,0
"1540","3487",2736,0,0,0,0
"1541","3803",2060,0.459708737864078,0.00539083557951483,0.140018066847335,0.00630252100840336
"1542","3206",3253,0.0393482938825699,0.00096,0.0118513773222293,0.000972447325769854
"1543","3463",2825,0.00176991150442478,0,0,0
"1544","540",1320,0,0,0,0
"1545","1722",401,0,0,0,0
"1546","3409",1472,0,0,0,0
"1547","3309",1848,0,0,0,0
"1548","3525",2934,0.0402181322426721,0.00106534090909091,0.00924280127977248,0.00107642626480086
"1549","996",2110,0.0042654028436019,0,0,0
"1550","1221",2915,0.00891938250428817,0,0.013153340256144,0
"1551","2852",2635,0.00189753320683112,0,0.0136882129277567,0
"1552","1604",2689,0,0,0.0026031982149498,0
"1553","2431",1117,0,0,0,0
"1554","4482",923,0,0,0,0
"1555","95",41,0,0,0,0
"1556","347",1476,0,0,0,0
"1557","1830",3007,0.0033255736614566,0,0.014014014014014,0
"1558","3166",2094,0,0,0,0
"1559","3322",2722,0,0,0,0
"1560","3151",2404,0.00166389351081531,0,0,0
"1561","1389",2280,0,0,0,0
"1562","3798",2384,0,0,0,0
"1563","966",2410,0,0,0,0
"1564","4616",1212,0,0,0,0
"1565","4375",2275,0.0395604395604396,0,0,0
"1566","2652",2064,0.0668604651162791,0,0.00415368639667705,0
"1567","1261",2585,0,0,0,0
"1568","4462",2120,0.0132075471698113,0,0.010038240917782,0
"1569","4198",2995,0.0851419031719533,0.00839416058394161,0.0184026499815973,0.00187476565429321
